Date,Time,Nitrogen dioxide,Ozone,PM10,PM2.5,Sulphur dioxide
22/10/2024,9:00:00 PM,24.45973,40.41293,17.375,9.552,0.36151
22/10/2024,10:00:00 PM,19.64392,45.45207,16.4,8.892,0.28921
22/10/2024,11:00:00 PM,12.25387,55.77982,15.3,8.019,0.28921
23/10/2024,12:00:00 AM,7.46171,62.66498,13.9,7.5,0.09639
23/10/2024,1:00:00 AM,6.48818,64.06197,14.25,7.335,0.09639
23/10/2024,2:00:00 AM,6.66646,63.36348,14.05,7.524,0
23/10/2024,3:00:00 AM,7.25045,61.96649,14.4,7.429,0
23/10/2024,4:00:00 AM,8.66209,58.87315,15.65,8.066,0
23/10/2024,5:00:00 AM,11.92176,51.8882,15.675,8.656,0
23/10/2024,6:00:00 AM,20.6322,42.10927,16.725,9.528,0.21687
23/10/2024,7:00:00 AM,23.5501,38.26755,23.25,11.415,0.28917
23/10/2024,8:00:00 AM,28.21363,40.06368,19.25,10.118,0.36146
23/10/2024,9:00:00 AM,21.01311,52.33723,19.75,10,0.43375
23/10/2024,10:00:00 AM,23.00969,48.94454,19.425,10.071,1.08437
23/10/2024,11:00:00 AM,17.80591,55.18111,18.675,9.175,0.72291
23/10/2024,12:00:00 PM,15.66667,59.62154,14.9,7.642,0.50604
23/10/2024,1:00:00 PM,18.73089,56.77767,13.225,6.392,0.43375
23/10/2024,2:00:00 PM,18.00026,59.52175,12.45,5.047,0.28917
23/10/2024,3:00:00 PM,18.82965,59.2224,10.95,5.118,0.28917
23/10/2024,4:00:00 PM,21.55542,56.12906,10.275,4.811,0.21687
23/10/2024,5:00:00 PM,29.53777,44.40433,11.85,5.849,0.21687
23/10/2024,6:00:00 PM,32.21282,38.01809,12.9,6.981,0.28917
23/10/2024,7:00:00 PM,31.09461,38.91615,12.075,7.099,0.21687
23/10/2024,8:00:00 PM,33.08913,36.92045,10.55,6.557,0
23/10/2024,9:00:00 PM,33.43011,34.87486,11.65,6.887,0.07229
23/10/2024,10:00:00 PM,28.80429,38.91615,11.55,6.887,0.21687
23/10/2024,11:00:00 PM,21.3113,40.36303,11.275,6.486,0.14458
24/10/2024,12:00:00 AM,19.41116,41.17794,10.975,6.014,0.28912
24/10/2024,1:00:00 AM,16.68343,39.44834,11.85,5.873,0.28912
24/10/2024,2:00:00 AM,15.53289,39.56475,11.625,6.061,0.21684
24/10/2024,3:00:00 AM,19.47424,33.87701,11.325,5.849,0.14456
24/10/2024,4:00:00 AM,29.39459,23.59915,10.975,6.085,0.28912
24/10/2024,5:00:00 AM,31.53412,23.44948,10.9,6.439,0.28912
24/10/2024,6:00:00 AM,37.55799,17.56216,12.425,6.887,0.50596
24/10/2024,7:00:00 AM,41.37463,14.41893,16.2,7.736,0.57824
24/10/2024,8:00:00 AM,36.36344,19.957,21.525,9.34,0.65052
24/10/2024,9:00:00 AM,31.26123,25.39528,21.325,8.844,0.65052
24/10/2024,10:00:00 AM,25.9187,33.72733,14.875,7.642,0.7228
24/10/2024,11:00:00 AM,22.3253,39.51486,15.175,7.359,0.65052
24/10/2024,12:00:00 PM,19.07344,47.84691,13.15,6.297,0.50596
24/10/2024,1:00:00 PM,19.95327,49.39358,14.225,5.849,0.65052
24/10/2024,2:00:00 PM,21.70942,50.44132,13.55,5.024,0.57824
24/10/2024,3:00:00 PM,24.82666,49.19401,11.975,5.377,0.65052
24/10/2024,4:00:00 PM,26.67893,40.96174,12.575,6.392,0.57824
24/10/2024,5:00:00 PM,28.91475,34.67529,13.55,8.208,0.57824
24/10/2024,6:00:00 PM,35.38014,25.89421,16.5,10.071,0.57824
24/10/2024,7:00:00 PM,32.56596,24.14797,18,11.038,0.86736
24/10/2024,8:00:00 PM,34.74861,19.3084,18.075,10.802,1.08421
24/10/2024,9:00:00 PM,38.29922,12.77248,16.325,10.047,1.15649
24/10/2024,10:00:00 PM,45.40875,6.73549,19.125,11.533,1.44561
24/10/2024,11:00:00 PM,41.28409,7.93291,17.375,11.109,1.51789
25/10/2024,12:00:00 AM,37.38934,9.18022,17.425,10.943,0.38544
25/10/2024,1:00:00 AM,36.25678,5.92058,18.9,12.453,0.57816
25/10/2024,2:00:00 AM,31.63319,6.28646,17.025,12.264,0.28908
25/10/2024,3:00:00 AM,27.2263,8.43183,16.575,11.604,0.14454
25/10/2024,4:00:00 AM,26.49909,12.6228,18.675,12.17,0.07227
25/10/2024,5:00:00 AM,25.46725,16.56431,17.625,12.146,0
25/10/2024,6:00:00 AM,29.3613,13.77033,15.85,11.58,0
25/10/2024,7:00:00 AM,31.87431,12.52302,16.375,10.849,0.21681
25/10/2024,8:00:00 AM,29.1934,15.01764,18.775,11.014,0.28908
25/10/2024,9:00:00 AM,28.12294,17.26281,18.975,11.981,0.14454
25/10/2024,10:00:00 AM,29.72791,15.11743,23.775,13.208,0.21681
25/10/2024,11:00:00 AM,27.92446,15.56646,24.8,14.151,0.28908
25/10/2024,12:00:00 PM,31.66233,12.6228,28.375,15.071,0.36135
25/10/2024,1:00:00 PM,24.78042,21.25421,28.125,14.576,0.14454
25/10/2024,2:00:00 PM,25.27406,20.25636,32.05,15.495,0.14454
25/10/2024,3:00:00 PM,21.33818,42.5583,16.5,8.019,0.07227
25/10/2024,4:00:00 PM,25.34014,46.74927,11.425,5.849,0.07227
25/10/2024,5:00:00 PM,33.57635,35.07443,13.85,7.594,0
25/10/2024,6:00:00 PM,33.5778,31.23271,15.425,9.175,0.07227
25/10/2024,7:00:00 PM,26.95042,33.87701,20.925,11.274,0.07227
25/10/2024,8:00:00 PM,25.48796,34.12647,17.875,10.189,0
25/10/2024,9:00:00 PM,29.87501,32.23056,18.8,10.495,0
25/10/2024,10:00:00 PM,27.24332,36.12217,18.45,9.292,0
25/10/2024,11:00:00 PM,32.06805,30.634,16.475,8.514,0
26/10/2024,12:00:00 AM,38.17011,25.27887,16.125,8.632,0.28903
26/10/2024,1:00:00 AM,39.73108,17.62868,16.425,10.991,0.19269
26/10/2024,2:00:00 AM,46.04692,7.08474,17.775,12.146,0.79484
26/10/2024,3:00:00 AM,40.02484,6.23656,16.025,10.943,1.22839
26/10/2024,4:00:00 AM,37.92273,5.63785,15.075,10.259,1.30065
26/10/2024,5:00:00 AM,39.21442,5.78753,14.4,10.047,1.15613
26/10/2024,6:00:00 AM,37.96262,5.88732,16.925,11.25,1.37291
26/10/2024,7:00:00 AM,39.66729,6.18667,17.775,12.146,1.7342
26/10/2024,8:00:00 AM,40.74063,6.23656,19.675,13.184,1.80646
26/10/2024,9:00:00 AM,43.63023,6.38624,21.775,13.561,1.87872
26/10/2024,10:00:00 AM,52.49752,7.73334,24.4,13.679,1.95097
26/10/2024,11:00:00 AM,55.94073,10.02839,22.725,12.995,1.58968
26/10/2024,12:00:00 PM,50.39487,21.10453,15.025,8.915,0.79484
26/10/2024,1:00:00 PM,54.99623,15.16732,15.825,9.363,0.57807
26/10/2024,2:00:00 PM,59.36988,9.92861,18.025,11.014,0.72258
26/10/2024,3:00:00 PM,60.38622,11.47528,17.475,11.297,0.72258
26/10/2024,4:00:00 PM,55.90695,17.36259,15.925,9.576,0.72258
26/10/2024,5:00:00 PM,29.69608,38.11787,13.075,7.382,0.36129
26/10/2024,6:00:00 PM,24.09259,36.47142,13.05,8.326,0.28903
26/10/2024,7:00:00 PM,28.92184,35.87271,14.75,9.458,0.28903
26/10/2024,8:00:00 PM,28.23852,32.5798,19.55,12.547,0.28903
26/10/2024,9:00:00 PM,33.84378,19.65765,23.475,15.849,0.28903
26/10/2024,10:00:00 PM,48.16211,6.6357,23.775,16.321,0.8671
26/10/2024,11:00:00 PM,49.99485,7.13463,22.95,15.826,1.01162
27/10/2024,12:00:00 AM,35.2004,11.57506,19.45,12.901,0.28899
27/10/2024,1:00:00 AM,29.79989,18.42696,17.575,10.542,0.38532
27/10/2024,2:00:00 AM,27.42806,18.85937,14.875,9.198,0.28899
27/10/2024,3:00:00 AM,28.11123,16.51442,14.05,9.033,0.28899
27/10/2024,4:00:00 AM,23.57308,24.74668,12.775,8.09,0.07225
27/10/2024,5:00:00 AM,21.71734,30.83357,13.225,7.524,0.1445
27/10/2024,6:00:00 AM,25.08569,23.00044,14.4,7.547,0.07225
27/10/2024,7:00:00 AM,28.88504,18.6598,11.15,6.698,0.07225
27/10/2024,8:00:00 AM,23.70782,30.23486,10.875,6.368,0
27/10/2024,9:00:00 AM,23.50787,39.66454,9.725,5,0.21674
27/10/2024,10:00:00 AM,20.77762,48.99444,7.825,4.127,0
27/10/2024,11:00:00 AM,23.50608,48.19616,8.575,4.623,0.07225
27/10/2024,12:00:00 PM,24.72681,49.64304,9.15,5.071,0.36124
27/10/2024,1:00:00 PM,25.90311,48.04648,12.725,6.486,0.36124
27/10/2024,2:00:00 PM,20.34661,51.48906,11.125,5.307,0.86697
27/10/2024,3:00:00 PM,17.22507,53.83401,9.95,4.646,0.79472
27/10/2024,4:00:00 PM,18.39991,47.54755,11.425,5.448,0.86697
27/10/2024,5:00:00 PM,22.20673,41.31099,10.075,6.486,0.86697
27/10/2024,6:00:00 PM,24.15847,40.36303,11.475,6.745,0.86697
27/10/2024,7:00:00 PM,23.91377,42.25895,11.825,7.901,0.86697
27/10/2024,8:00:00 PM,20.8892,44.00519,11.775,7.877,1.01146
27/10/2024,9:00:00 PM,19.5227,44.50411,10.7,7.618,1.44495
27/10/2024,10:00:00 PM,15.37388,48.34583,8.9,6.486,1.44495
27/10/2024,11:00:00 PM,13.12832,51.58885,10,6.792,1.51719
28/10/2024,12:00:00 AM,12.9588,52.15429,7.125,4.127,1.63736
28/10/2024,1:00:00 AM,11.526,51.08992,7.675,3.986,1.25209
28/10/2024,2:00:00 AM,8.64466,55.38068,8,3.962,0.7946
28/10/2024,3:00:00 AM,7.66808,57.92519,8.275,3.797,0.43342
28/10/2024,4:00:00 AM,7.47254,59.32218,6.675,3.325,0.28894
28/10/2024,5:00:00 AM,7.91166,58.12476,7.85,3.609,0.14447
28/10/2024,6:00:00 AM,11.08596,55.53035,9,4.009,0
28/10/2024,7:00:00 AM,16.84776,51.04003,8.85,4.458,0
28/10/2024,8:00:00 AM,21.58251,45.50196,12.6,5.142,0.28894
28/10/2024,9:00:00 AM,18.40674,50.99014,14.575,6.321,0.86684
28/10/2024,10:00:00 AM,15.42765,55.08132,16.225,7.5,0.50565
28/10/2024,11:00:00 AM,15.3329,55.33078,16.325,8.349,0.50565
28/10/2024,12:00:00 PM,16.65107,54.03358,15.5,7.476,0.14447
28/10/2024,1:00:00 PM,16.70123,52.63659,13.475,7.028,0
28/10/2024,2:00:00 PM,19.38724,48.99444,10.35,4.976,0.14447
28/10/2024,3:00:00 PM,22.80674,45.95099,10.825,4.623,0.07224
28/10/2024,4:00:00 PM,23.44321,44.65379,9.65,4.505,0.14447
28/10/2024,5:00:00 PM,23.09998,43.00734,7.325,4.08,0
28/10/2024,6:00:00 PM,22.12291,42.45852,8.55,5.047,0.14447
28/10/2024,7:00:00 PM,18.9986,43.9054,8.65,5.165,0.07224
28/10/2024,8:00:00 PM,15.87167,45.70153,8.05,4.859,0
28/10/2024,9:00:00 PM,15.92166,42.00949,9.45,5.896,0
28/10/2024,10:00:00 PM,16.89824,37.9183,10.75,5.873,0
28/10/2024,11:00:00 PM,14.35909,38.96604,10.7,5.425,0
29/10/2024,12:00:00 AM,9.90574,45.96762,8.275,2.547,0.2889
29/10/2024,1:00:00 AM,11.2742,37.18654,13.275,4.552,0.2889
29/10/2024,2:00:00 AM,11.14412,34.92475,12.05,4.811,0.14445
29/10/2024,3:00:00 AM,9.62913,34.07658,11.525,4.835,0
29/10/2024,4:00:00 AM,10.94843,33.87701,10.175,4.811,0
29/10/2024,5:00:00 AM,15.88348,27.98969,15.475,5.283,0.07223
29/10/2024,6:00:00 AM,20.96812,23.79872,9.525,4.009,0
29/10/2024,7:00:00 AM,25.99666,22.35184,6.725,3.656,0.07223
29/10/2024,8:00:00 AM,45.12678,18.95915,8.325,4.033,0.2889
29/10/2024,9:00:00 AM,29.84236,21.20431,10.575,5.401,0.21668
29/10/2024,10:00:00 AM,34.03269,21.65335,9.8,4.41,0.21668
29/10/2024,11:00:00 AM,34.80987,27.19141,10.075,4.292,0.36113
29/10/2024,12:00:00 PM,22.41896,33.77722,11.25,4.363,0.2889
29/10/2024,1:00:00 PM,25.11466,33.9269,10.125,4.057,0.2889
29/10/2024,2:00:00 PM,32.78312,24.34754,12.5,5.259,0.36113
29/10/2024,3:00:00 PM,31.41099,27.49077,11.6,3.726,0.14445
29/10/2024,4:00:00 PM,51.63457,20.55571,11.6,4.976,0.2889
29/10/2024,5:00:00 PM,47.23213,12.42323,12.75,5.094,0.2889
29/10/2024,6:00:00 PM,41.55172,8.78108,12.95,5.637,0.43335
29/10/2024,7:00:00 PM,39.9106,9.92861,13.65,6.58,0.21668
29/10/2024,8:00:00 PM,38.98448,9.82882,11.875,7.241,0.21668
29/10/2024,9:00:00 PM,33.22371,16.46453,12.975,7.476,0.21668
29/10/2024,10:00:00 PM,29.8007,16.56431,13.5,7.335,0.2889
29/10/2024,11:00:00 PM,31.60685,17.9613,9.9,6.792,0.2889
30/10/2024,12:00:00 AM,28.22744,19.29177,9.425,6.509,0.57771
30/10/2024,1:00:00 AM,21.77764,24.87973,8.75,6.368,0.19257
30/10/2024,2:00:00 AM,19.75974,26.34324,8.25,6.061,0.28886
30/10/2024,3:00:00 AM,18.28794,27.54066,9.1,6.722,0.5055
30/10/2024,4:00:00 AM,17.45634,28.28905,10.75,7.877,0.36107
30/10/2024,5:00:00 AM,17.94469,26.89206,11.525,8.514,0.43329
30/10/2024,6:00:00 AM,22.63249,23.84862,13.075,10.212,0.43329
30/10/2024,7:00:00 AM,28.3935,19.45808,16.225,11.84,0.72214
30/10/2024,8:00:00 AM,32.48092,17.66195,18.825,12.193,0.86657
30/10/2024,9:00:00 AM,27.61799,21.50367,17.875,11.486,0.57771
30/10/2024,10:00:00 AM,no data,19.42481,17.3,11.25,no data
30/10/2024,11:00:00 AM,27.69232,24.597,14.55,8.821,no data
30/10/2024,12:00:00 PM,23.84766,28.98754,13.05,7.925,1.58871
30/10/2024,1:00:00 PM,25.50639,28.68819,13.325,7.429,1.22764
30/10/2024,2:00:00 PM,28.2517,26.89206,12.55,7.005,0.86657
30/10/2024,3:00:00 PM,33.38965,23.74883,13.1,7.311,0.79436
30/10/2024,4:00:00 PM,35.15397,21.20431,13.85,7.854,0.64993
30/10/2024,5:00:00 PM,39.29081,15.01764,16.425,10.047,0.79436
30/10/2024,6:00:00 PM,37.14918,13.52087,16.725,10.943,0.79436
30/10/2024,7:00:00 PM,42.60331,8.53162,16.9,12.123,0.86657
30/10/2024,8:00:00 PM,46.10324,6.48603,16.85,12.759,0.93878
30/10/2024,9:00:00 PM,45.34736,6.58581,18.525,14.057,1.22764
30/10/2024,10:00:00 PM,41.09051,7.78323,18.325,14.693,0.86657
30/10/2024,11:00:00 PM,37.88145,8.98065,16.925,13.443,0.43329
31/10/2024,12:00:00 AM,38.54348,7.9828,16.1,13.066,0.19275
31/10/2024,1:00:00 AM,39.9611,6.51929,17.175,14.41,1.44564
31/10/2024,2:00:00 AM,32.1298,11.3256,15.25,12.665,0.93967
31/10/2024,3:00:00 AM,26.01864,16.06539,16,13.373,0.72282
31/10/2024,4:00:00 AM,24.16726,16.6641,16.325,13.679,0.65054
31/10/2024,5:00:00 AM,28.47277,14.6684,16.55,14.033,0.7951
31/10/2024,6:00:00 AM,29.93555,12.6727,17.35,14.693,0.86738
31/10/2024,7:00:00 AM,36.36981,8.58151,19.7,16.203,0.93967
31/10/2024,8:00:00 AM,38.30931,10.17807,22.675,17.665,1.30108
31/10/2024,9:00:00 AM,45.08913,9.23011,30.3,20.165,1.95162
31/10/2024,10:00:00 AM,49.61856,10.37764,33.175,21.769,2.24074
31/10/2024,11:00:00 AM,50.51746,11.67485,32.3,20.377,2.24074
31/10/2024,12:00:00 PM,26.95397,37.66884,16.875,11.745,1.08423
31/10/2024,1:00:00 PM,27.25543,39.06583,16.45,11.627,1.08423
31/10/2024,2:00:00 PM,25.78895,38.46712,23.85,11.934,1.15651
31/10/2024,3:00:00 PM,27.85094,34.72518,17.85,11.816,0.93967
31/10/2024,4:00:00 PM,28.04629,34.92475,15.7,10.401,1.01195
31/10/2024,5:00:00 PM,31.13221,32.92905,15.15,10.59,0.93967
31/10/2024,6:00:00 PM,27.60873,35.97249,13.55,10.142,1.30108
31/10/2024,7:00:00 PM,53.63119,12.27356,20.2,14.34,1.87933
31/10/2024,8:00:00 PM,54.99496,11.02624,21.175,15.849,1.5902
31/10/2024,9:00:00 PM,53.9285,13.3213,23.025,18.278,1.51792
31/10/2024,10:00:00 PM,43.31745,16.41463,26.175,20.991,1.51792
31/10/2024,11:00:00 PM,47.12632,8.6314,25.675,20.33,1.87933
1/11/2024,12:00:00 AM,35.79375,13.17162,23.45,18.184,0.67527
1/11/2024,1:00:00 AM,34.6846,15.89908,26.375,21.533,0.38587
1/11/2024,2:00:00 AM,27.04427,28.13937,24.475,19.717,0.07235
1/11/2024,3:00:00 AM,33.21623,26.94195,28.35,23.137,0.50645
1/11/2024,4:00:00 AM,22.68381,41.56045,17.575,15.047,0.2894
1/11/2024,5:00:00 AM,19.25289,43.60605,17.525,14.127,0.1447
1/11/2024,6:00:00 AM,21.40878,42.05938,16.15,13.184,0.1447
1/11/2024,7:00:00 AM,20.57707,43.30669,17.75,13.42,0.21705
1/11/2024,8:00:00 AM,34.47986,35.67314,18.7,13.491,0.21705
1/11/2024,9:00:00 AM,28.40277,37.2697,20.95,15.094,0.2894
1/11/2024,10:00:00 AM,35.34166,35.17421,20.7,14.08,0.36175
1/11/2024,11:00:00 AM,31.61786,32.18066,21.075,14.528,0.2894
1/11/2024,12:00:00 PM,32.16386,36.12217,17.65,12.359,0.21705
1/11/2024,1:00:00 PM,24.13905,43.00734,14.575,10.236,0.07235
1/11/2024,2:00:00 PM,26.10363,40.06368,14.45,9.458,0
1/11/2024,3:00:00 PM,30.06025,30.38453,16.2,10.142,0.1447
1/11/2024,4:00:00 PM,29.71757,31.2826,15.7,9.717,0.07235
1/11/2024,5:00:00 PM,35.55062,27.04174,17.1,12.547,0.07235
1/11/2024,6:00:00 PM,31.24368,29.53636,18.25,12.288,0
1/11/2024,7:00:00 PM,29.03942,30.03529,20.45,15.92,0.07235
1/11/2024,8:00:00 PM,29.82979,25.09593,24.45,19.811,0
1/11/2024,9:00:00 PM,26.40137,32.5798,21.475,17.524,0
1/11/2024,10:00:00 PM,28.94596,27.98969,20.475,16.863,0
1/11/2024,11:00:00 PM,30.75386,28.98754,18.825,15.519,0.21705
2/11/2024,12:00:00 AM,29.0906,28.93765,18.225,15.189,0.48279
2/11/2024,1:00:00 AM,25.75665,30.46769,18.4,15.377,0.28967
2/11/2024,2:00:00 AM,25.68707,26.24346,17.9,14.481,0.28967
2/11/2024,3:00:00 AM,24.99583,21.70324,17.175,14.316,0.28967
2/11/2024,4:00:00 AM,17.05796,30.33464,14.55,11.769,0.28967
2/11/2024,5:00:00 AM,13.72416,36.67099,10.325,8.066,0.21725
2/11/2024,6:00:00 AM,16.12989,32.82927,8,6.085,0.14484
2/11/2024,7:00:00 AM,18.72539,28.43873,7.725,5.825,0.07242
2/11/2024,8:00:00 AM,20.38083,27.39098,8.3,5.354,0.36209
2/11/2024,9:00:00 AM,24.14307,25.44518,8.475,4.835,0.36209
2/11/2024,10:00:00 AM,24.39054,26.04389,9.2,5.472,0.36209
2/11/2024,11:00:00 AM,29.1903,21.9527,9.4,6.203,0.43451
2/11/2024,12:00:00 PM,40.46216,14.6185,6.825,4.481,1.08627
2/11/2024,1:00:00 PM,41.87179,17.51227,7.75,4.741,0.94143
2/11/2024,2:00:00 PM,44.56309,16.41463,7.575,5.259,1.15868
2/11/2024,3:00:00 PM,44.51284,16.51442,7.425,4.316,1.08627
2/11/2024,4:00:00 PM,39.16484,18.80947,7.225,4.245,0.79659
2/11/2024,5:00:00 PM,40.7849,18.70969,7,4.363,0.65176
2/11/2024,6:00:00 PM,41.05287,20.15657,7.475,4.434,1.08627
2/11/2024,7:00:00 PM,36.96877,23.49937,7.55,5.236,0.86901
2/11/2024,8:00:00 PM,44.02535,15.86582,10.275,7.429,1.15868
2/11/2024,9:00:00 PM,43.24272,18.21076,10.325,7.547,1.30352
2/11/2024,10:00:00 PM,30.65324,27.04174,9,6.675,0.86901
2/11/2024,11:00:00 PM,20.38584,33.2783,9.3,7.123,0.57934
3/11/2024,12:00:00 AM,21.90667,30.00202,9.525,7.5,0.28994
3/11/2024,1:00:00 AM,23.32899,28.67156,9.575,7.689,0.09665
3/11/2024,2:00:00 AM,22.54513,27.84002,10.3,8.326,0.14497
3/11/2024,3:00:00 AM,23.33022,27.2912,11.025,9.34,0.21746
3/11/2024,4:00:00 AM,19.42552,29.68604,12.625,10.33,0
3/11/2024,5:00:00 AM,20.10524,29.23701,12.125,10.401,0.07249
3/11/2024,6:00:00 AM,31.68789,20.35614,13.525,11.415,0.43491
3/11/2024,7:00:00 AM,29.20718,22.75098,14.425,11.274,0.5074
3/11/2024,8:00:00 AM,34.93174,19.55786,13.175,9.764,0.65237
3/11/2024,9:00:00 AM,36.60128,18.16087,16.775,12.5,0.94231
3/11/2024,10:00:00 AM,37.22012,19.00904,22.425,16.557,1.0148
3/11/2024,11:00:00 AM,40.08035,18.21076,24.325,18.514,1.15977
3/11/2024,12:00:00 PM,36.98343,21.3041,27.525,21.085,0.94231
3/11/2024,1:00:00 PM,36.34129,21.35399,23.525,18.019,1.15977
3/11/2024,2:00:00 PM,34.59055,23.05034,17.825,13.75,0.86983
3/11/2024,3:00:00 PM,35.33099,21.90281,16.15,12.052,0.79734
3/11/2024,4:00:00 PM,33.96802,23.9484,14.2,11.439,0.65237
3/11/2024,5:00:00 PM,43.08573,19.3084,14.775,11.816,0.86983
3/11/2024,6:00:00 PM,33.62211,21.10453,20.325,16.627,0.65237
3/11/2024,7:00:00 PM,29.61778,23.49937,19.95,17.146,0.79734
3/11/2024,8:00:00 PM,24.966,24.84647,20.7,17.476,0.5074
3/11/2024,9:00:00 PM,25.00093,20.10668,27.025,23.561,0.57989
3/11/2024,10:00:00 PM,24.37338,18.80947,31.725,27.241,0.57989
3/11/2024,11:00:00 PM,23.96529,19.35829,26.925,23.585,0.5074
4/11/2024,12:00:00 AM,20.22763,24.34754,21.45,18.609,0.29021
4/11/2024,1:00:00 AM,21.13001,no data,18.05,15.448,0.38695
4/11/2024,2:00:00 AM,15.37005,no data,17.4,15.189,0.14511
4/11/2024,3:00:00 AM,14.83047,no data,16.8,14.528,0.14511
4/11/2024,4:00:00 AM,21.40155,no data,18.35,15.425,0.29021
4/11/2024,5:00:00 AM,25.66823,no data,20.675,17.264,0.36277
4/11/2024,6:00:00 AM,25.08196,no data,20.75,17.712,0.43532
4/11/2024,7:00:00 AM,29.14117,no data,24.1,19.434,0.65298
4/11/2024,8:00:00 AM,38.52778,no data,30.85,20.212,0.94319
4/11/2024,9:00:00 AM,39.85268,no data,30.525,20.283,1.0883
4/11/2024,10:00:00 AM,32.35979,no data,28.5,19.882,0.87064
4/11/2024,11:00:00 AM,38.15894,no data,33.175,21.51,1.23341
4/11/2024,12:00:00 PM,35.40982,no data,32.425,22.382,1.23341
4/11/2024,1:00:00 PM,40.1471,no data,38.6,24.222,1.74128
4/11/2024,2:00:00 PM,47.92326,no data,34.7,21.321,1.81383
4/11/2024,3:00:00 PM,44.87338,no data,33.525,20.165,1.45107
4/11/2024,4:00:00 PM,50.56591,11.17592,34,22.925,2.1766
4/11/2024,5:00:00 PM,51.71058,10.52732,29.3,19.811,2.39426
4/11/2024,6:00:00 PM,48.50229,13.52087,25.275,19.151,1.81383
4/11/2024,7:00:00 PM,47.68425,13.37119,26,20.967,1.81383
4/11/2024,8:00:00 PM,44.07911,19.65765,26.375,21.745,1.59617
4/11/2024,9:00:00 PM,39.53515,21.85292,26.4,21.91,1.66873
4/11/2024,10:00:00 PM,45.53978,18.26066,26.025,22.052,1.74128
4/11/2024,11:00:00 PM,35.76408,23.84862,26.175,22.359,1.45107
5/11/2024,12:00:00 AM,39.71101,20.48919,25.575,22.099,1.16194
5/11/2024,1:00:00 AM,32.68951,23.9484,26.2,22.524,0.29049
5/11/2024,2:00:00 AM,26.78242,25.79442,28.775,24.693,0.21786
5/11/2024,3:00:00 AM,29.8586,22.85077,28.9,24.788,0.36311
5/11/2024,4:00:00 AM,27.22152,23.74883,29.95,25.731,0.29049
5/11/2024,5:00:00 AM,25.55444,25.19571,32.2,27.17,0.29049
5/11/2024,6:00:00 AM,24.22744,25.9441,29.65,25.354,0.29049
5/11/2024,7:00:00 AM,31.59534,21.40388,30.175,25.684,0.29049
5/11/2024,8:00:00 AM,33.45309,20.75528,30.375,24.693,0.50835
5/11/2024,9:00:00 AM,39.3281,17.56216,32.55,24.693,0.65359
5/11/2024,10:00:00 AM,45.12141,15.61635,36.25,26.627,0.72621
5/11/2024,11:00:00 AM,46.34468,14.06969,42.225,32.099,0.87145
5/11/2024,12:00:00 PM,45.83398,16.16517,44.325,32.547,1.08932
5/11/2024,1:00:00 PM,44.20692,16.51442,45,32.453,1.23456
5/11/2024,2:00:00 PM,45.90046,14.6684,48.85,33.514,0.94407
5/11/2024,3:00:00 PM,47.87772,11.92431,45.55,32.783,0.87145
5/11/2024,4:00:00 PM,51.38871,8.83097,45.9,33.231,1.16194
5/11/2024,5:00:00 PM,49.93446,8.73119,42.475,32.571,1.16194
5/11/2024,6:00:00 PM,48.1944,8.43183,39.275,29.222,1.23456
5/11/2024,7:00:00 PM,50.74259,8.78108,45.425,35,1.3798
5/11/2024,8:00:00 PM,50.89976,8.6813,51,37.783,1.45242
5/11/2024,9:00:00 PM,45.97884,11.27571,46.9,36.84,1.08932
5/11/2024,10:00:00 PM,32.72071,18.6598,44.5,36.675,0.94407
5/11/2024,11:00:00 PM,32.18371,18.6099,46.775,38.656,1.16194
6/11/2024,12:00:00 AM,37.57456,15.1008,50.4,41.109,1.5507
6/11/2024,1:00:00 AM,30.75866,17.36259,46.425,38.278,0.38768
6/11/2024,2:00:00 AM,31.6256,15.41678,45.55,38.161,0.21807
6/11/2024,3:00:00 AM,31.67493,14.6684,49.425,41.274,0.29076
6/11/2024,4:00:00 AM,33.14565,12.57291,48.975,40.613,0.29076
6/11/2024,5:00:00 AM,29.44921,12.87227,46,38.184,0.43614
6/11/2024,6:00:00 AM,32.74281,10.32775,37.65,31.887,0.50882
6/11/2024,7:00:00 AM,31.60119,10.22796,30.25,25.377,0.58151
6/11/2024,8:00:00 AM,38.057,10.27786,26.65,20.849,0.94496
6/11/2024,9:00:00 AM,39.45748,12.57291,23.025,16.769,0.6542
6/11/2024,10:00:00 AM,41.61402,13.42108,22.175,15.401,0.94496
6/11/2024,11:00:00 AM,42.28067,11.72474,25.575,17.901,1.16302
6/11/2024,12:00:00 PM,43.83717,9.57936,37.325,26.392,1.59916
6/11/2024,1:00:00 PM,46.56104,9.37979,36.5,25.896,1.52647
6/11/2024,2:00:00 PM,47.96447,9.37979,37.75,26.958,1.3084
6/11/2024,3:00:00 PM,48.04638,10.02839,38.65,27.17,1.16302
6/11/2024,4:00:00 PM,48.91881,9.18022,36.975,27.547,1.23571
6/11/2024,5:00:00 PM,49.2254,9.18022,34.575,26.675,1.16302
6/11/2024,6:00:00 PM,48.98919,8.6314,32.225,24.693,1.23571
6/11/2024,7:00:00 PM,48.69293,8.58151,28.25,22.689,1.23571
6/11/2024,8:00:00 PM,48.31986,9.9785,20.975,17.571,1.01765
6/11/2024,9:00:00 PM,47.39623,9.72904,17.95,14.929,0.94496
6/11/2024,10:00:00 PM,43.10445,10.27786,15.65,12.948,1.01765
